left_target_attribute,right_target_attribute,left_instance_attribute,right_instance_attribute,left_instance_value,right_instance_value,label
image_resolution,image_resolution,cammarkt.com//92//resolution,www.ebay.com//45864//megapixels,22.3 megapixel,16.1 mp,1
image_resolution,image_resolution,www.pricedekho.com//1016//optical sensor resolution in megapixel,www.ebay.com//44644//megapixels,,10.2 mp,1
image_resolution,image_resolution,www.mypriceindia.com//754//camera resolution,www.eglobalcentral.co.uk//136//max resolution,24.3 mp,6000 x 4000,1
image_resolution,image_resolution,buy.net//6511//effective megapixels,www.ebay.com//42985//megapixels,16.3 megapixel,14.2 mp,1
image_resolution,image_resolution,www.ebay.com//47448//megapixels,www.ebay.com//45948//megapixels,24.2 mp,16.2 mp,1
image_resolution,image_resolution,www.ebay.com//60741//megapixels,www.shopmania.in//1291//image resolutions,18.0 mp,640x480 / 1024x768 / 2048x1536 / 2592x1944 / 3264x1836 / 3264x2176 / 3264x2448,1
image_resolution,image_resolution,www.pricedekho.com//1022//optical sensor resolution in megapixel,www.pcconnection.com//4408//megapixels,,14.2 megapixel(s),1
image_resolution,image_resolution,www.ebay.com//59153//megapixels,www.ebay.com//60181//megapixels,12.1 mp,24.3 mp,1
image_resolution,image_resolution,www.shopmania.in//1569//resolution,www.mypriceindia.com//771//max resolution,20 mp (more than 95%),4608 x 3456 pixels,1
image_resolution,image_resolution,www.ebay.com//47854//megapixels,www.shopmania.in//1117//image resolutions,12.3 mp,640x480 / 1920x1080 / 1920x1280 / 2048x1536 / 3072x1728 / 3072x2304 / 4288x2416 / 4288x2864 / 4288x3216 / 4320x3240,1
image_resolution,image_resolution,www.garricks.com.au//14//resolution,www.wexphotographic.com//574//megapixels,16.1 mp,13.2,1
image_resolution,image_resolution,www.ebay.com//44094//megapixels,www.ebay.com//44085//megapixels,36.3 mp,16.3 mp,1
image_resolution,image_resolution,www.ebay.com//42418//megapixels,www.henrys.com//40//effective pixels,24.2 mp,16.0mp,1
image_resolution,image_resolution,www.ebay.com//43623//megapixels,www.ebay.com//53059//megapixels,24.2 mp,36.3 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//34//total pixels,www.ebay.com//45137//megapixels,13 megapixels,10.2 mp,1
image_resolution,image_resolution,cammarkt.com//413//image resolutions,www.ebay.com//52832//megapixels,3504 x 2336,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//42547//megapixels,www.shopmania.in//1066//resolution,14.2 mp,16.2 mp (more than 88%),1
image_resolution,image_resolution,www.ebay.com//59303//megapixels,www.ebay.com//43402//megapixels,8.0 mp,16.2 mp,1
image_resolution,image_resolution,buy.net//5966//total pixels,www.ebay.com//58058//megapixels,16760000 pixels,12.3 mp,1
image_resolution,image_resolution,buy.net//6179//total pixels,www.ebay.com//58015//megapixels,16500000 pixels,22.3 mp,1
image_resolution,image_resolution,www.ebay.com//46089//megapixels,www.shopbot.com.au//290//sensor resolution,14.0 mp,18 mpx,1
image_resolution,image_resolution,www.ebay.com//43126//megapixels,www.shopmania.in//1341//resolution,16.2 mp,12 mp (more than 51%),1
image_resolution,image_resolution,www.ebay.com//43061//megapixels,www.eglobalcentral.co.uk//50//max resolution,24.2 mp,20mp: 5456 x 3632,1
image_resolution,image_resolution,www.ebay.com//45509//megapixels,www.buzzillions.com//1804//resolution,16.0 mp,10megapixel,1
image_resolution,image_resolution,www.ebay.com//56528//megapixels,www.pcconnection.com//4472//megapixels,18.0 mp,16.1 megapixel(s),1
image_resolution,image_resolution,www.eglobalcentral.co.uk//34//effective pixels,www.ebay.com//44942//megapixels,12 megapixels,20.1 mp,1
image_resolution,image_resolution,www.ebay.com//59428//megapixels,www.cambuy.com.au//143//effective pixels,12.1 mp,24.3 million,1
image_resolution,image_resolution,www.ebay.com//42504//megapixels,www.wexphotographic.com//190//megapixels,12.3 mp,16,1
image_resolution,image_resolution,www.camerafarm.com.au//827//effective pixels,www.ebay.com//23868//megapixels,10.1 million,16.0 mp,1
image_resolution,image_resolution,buy.net//6536//effective megapixels,www.ebay.com//56510//megapixels,24.3 megapixel,16.4 mp,1
image_resolution,image_resolution,www.ebay.com//56624//megapixels,www.ilgs.net//102//still image resolutions,36.3 mp,"l : (4:3) 4608 x 3456 / (3:2) 4608 x 3072 / (16:9) 4608 x 2592 / (1:1) 3456 x 3456
m : (4:3) 3264 x 2448 / (3:2) 3264 x 2176 / (16:9) 3264 x 1840 / (1:1) 2432 x 2432
s : (4:3) 2304 x 1728 / (3:2) 2304 x 1536 / (16:9) 1920 x 1080 / (1:1) 1728 x 1728",1
image_resolution,image_resolution,www.ebay.com//47062//megapixels,www.gosale.com//440//megapixel range,14.2 mp,6.0 megapixels +,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//732//effective pixels,www.ebay.com//53809//megapixels,24 megapixels,12.1 mp,1
image_resolution,image_resolution,www.ebay.com//46556//megapixels,www.mypriceindia.com//92//max resolution,18.0 mp,4928 x 3264 pixels,1
image_resolution,image_resolution,www.mypriceindia.com//187//camera resolution,www.wexphotographic.com//171//resolution,10.1 mp,4000 x 3000,1
image_resolution,image_resolution,www.ebay.com//60384//megapixels,www.ebay.com//43538//megapixels,8.0 mp,10.2 mp,1
image_resolution,image_resolution,www.ebay.com//43067//megapixels,www.ebay.com//53278//megapixels,18.2 mp,24.2 mp,1
image_resolution,image_resolution,www.mypriceindia.com//699//camera resolution,www.ebay.com//53335//megapixels,16.2 mp,12.1 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//102//effective pixels,www.ebay.com//24567//megapixels,12.1m,18.0 mp,1
image_resolution,image_resolution,www.priceme.co.nz//2373//max image resolution,www.ebay.com//58223//megapixels,4608x3072,18.2 mp,1
image_resolution,image_resolution,www.ebay.com//54510//megapixels,www.shopmania.in//861//image resolutions,22.3 mp,480x480 / 640x480 / 720x400 / 720x480 / 1280x1280 / 1696x1280 / 1728x1728 / 1920x1080 / 1920x1280 / 2048x1360 / 2304x1728 / 2304x2304 / 2592x1456 / 2592x1728 / 3072x2304 / 3456x1944 / 3456x2304 / 3456x3456 / 3888x2592 / 4608x3456 / 5184x2912 / 5184x3456,1
image_resolution,image_resolution,www.mypriceindia.com//732//camera resolution,www.ebay.com//56999//megapixels,15 mp,16.2 mp,1
image_resolution,image_resolution,buy.net//5904//effective megapixels,www.ebay.com//57047//megapixels,16100000 pixels,14.2 mp,1
image_resolution,image_resolution,www.ebay.com//59174//megapixels,www.shopmania.in//949//resolution,12.3 mp,24.2 mp (more than 98%),1
image_resolution,image_resolution,www.ebay.com//44418//megapixels,www.eglobalcentral.co.uk//385//max resolution,14.2 mp,5184 x 3456,1
image_resolution,image_resolution,www.ebay.com//25081//megapixels,www.shopmania.in//899//image resolutions,16.0 mp,1600x1064 / 1920x1080 / 2048x1360 / 2048x1640 / 2400x1592 / 2464x1640 / 3072x2040 / 3072x2456 / 3200x2128 / 3696x2456 / 4096x2720 / 4096x3280 / 4928x3280,1
image_resolution,image_resolution,www.ebay.com//60118//megapixels,www.ebay.com//53447//megapixels,12.0 mp,14.2 mp,1
image_resolution,image_resolution,buy.net//6555//effective megapixels,www.ebay.com//47733//megapixels,16300000 pixels,36.3 mp,1
image_resolution,image_resolution,www.ebay.com//58017//megapixels,www.ebay.com//54221//megapixels,24.2 mp,12.0 to 13.9 mp,1
image_resolution,image_resolution,www.shopmania.in//1019//resolution,www.ukdigitalcameras.co.uk//223//camera resolution,12 mp (more than 51%),16 megapixels,1
image_resolution,image_resolution,www.ebay.com//58738//megapixels,www.ilgs.net//47//maximum image resolution,16.1 mp,5184 x 3456 pixels,1
image_resolution,image_resolution,www.ebay.com//58622//megapixels,www.wexphotographic.com//185//megapixels,16.1 mp,16,1
image_resolution,image_resolution,www.ebay.com//45618//megapixels,www.eglobalcentral.co.uk//53//max resolution,10.0 mp,6016 x 4000,1
image_resolution,image_resolution,www.ebay.com//56310//megapixels,www.garricks.com.au//128//resolution,18.0 mp,24.2mp,1
image_resolution,image_resolution,www.priceme.co.nz//2056//max image resolution,www.ebay.com//42664//megapixels,4928x3264,12.1 mp,1
image_resolution,image_resolution,www.ebay.com//44030//megapixels,www.ebay.com//44608//megapixels,14.2 mp,5.0 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//570//effective pixels,www.ebay.com//46301//megapixels,24 megapixels,10.0 mp,1
image_resolution,image_resolution,www.wexphotographic.com//620//megapixels,www.eglobalcentral.co.uk//535//max resolution,12.1,5760 x 3840,1
image_resolution,image_resolution,www.ebay.com//54610//megapixels,www.shopmania.in//1490//resolution,14.3 mp,14.1 mp (more than 73%),1
image_resolution,image_resolution,www.priceme.co.nz//2196//max image resolution,www.mypriceindia.com//7//max resolution,6000x4000,5184 x 3456 pixels,1
image_resolution,image_resolution,www.ebay.com//46962//megapixels,www.ebay.com//24051//megapixels,16.0 mp,16.0 mp,1
image_resolution,image_resolution,www.ebay.com//59643//megapixels,www.ebay.com//44734//megapixels,12.3 mp,36.3 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//710//total pixels,www.ebay.com//53583//megapixels,24 megapixels,16.2 mp,1
image_resolution,image_resolution,buy.net//6078//total pixels,www.cambuy.com.au//111//effective pixels,16800000,24.2 million,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//576//total pixels,www.ebay.com//53562//megapixels,24 megapixels,10.2 mp,1
image_resolution,image_resolution,buy.net//6145//effective megapixels,www.mypriceindia.com//83//camera resolution,16 megapixel,14.0 mp,1
image_resolution,image_resolution,www.shopmania.in//1617//resolution,www.price-hunt.com//9873//other resolution,16 mp (more than 78%),"4288 x 3216 (4:3), 1920 x 1080 (16:9), 3072 x 2304 (4:3), 2048 x 1536 (4:3), 4288 x 2864 (3:2), 4288 x 2416 (16:9), 3072 x 1728 (16:9)",1
image_resolution,image_resolution,www.buzzillions.com//2194//megapixels,www.mypriceindia.com//193//max resolution,16,7360 x 4912 pixels,1
image_resolution,image_resolution,buy.net//6296//total pixels,www.ebay.com//42501//megapixels,24800000,16.2 mp,1
image_resolution,image_resolution,www.ebay.com//48466//megapixels,www.shopmania.in//1347//resolution,22.3 mp,16 mp (more than 78%),1
image_resolution,image_resolution,www.ebay.com//53548//megapixels,www.ebay.com//48365//megapixels,18.0 mp,24.3mp,1
image_resolution,image_resolution,www.price-hunt.com//9630//optical sensor resolution in megapixel,www.pricedekho.com//1196//optical sensor resolution in megapixel,16.5 megapixels,16 mp,1
image_resolution,image_resolution,www.mypriceindia.com//747//camera resolution,www.ebay.com//43129//megapixels,24.2 mp,22.3 mp,1
image_resolution,image_resolution,cammarkt.com//77//megapixels,www.price-hunt.com//9791//optical sensor resolution in megapixel,"24.2 mp
diagonal screen size is the size of your tv screen, measured diagonally in inches.",10.1 megapixels,1
image_resolution,image_resolution,www.ebay.com//45064//megapixels,www.shopmania.in//861//resolution,14.2 mp,18 mp (more than 90%),1
image_resolution,image_resolution,buy.net//6545//effective megapixels,www.priceme.co.nz//2202//max image resolution,12100000 pixels,6000x4000,1
image_resolution,image_resolution,www.price-hunt.com//9794//optical sensor resolution in megapixel,www.ebay.com//55352//megapixels,16.2 megapixels,12,1
image_resolution,image_resolution,cammarkt.com//83//camera resolution,www.ebay.com//43606//megapixels,"4608 x 3072
3456 x 2304
14.2 megapixel
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints.",24.1 mp,1
image_resolution,image_resolution,www.ebay.com//45267//megapixels,www.shopmania.in//1662//resolution,16.2 mp,22.3 mp (more than 97%),1
image_resolution,image_resolution,www.pricedekho.com//1088//pixels,www.ebay.com//53123//megapixels,"optical sensor resolution (in megapixel)
14 mp",12.1,1
image_resolution,image_resolution,www.mypriceindia.com//7//camera resolution,www.eglobalcentral.co.uk//380//total pixels,18 mp,24 megapixels,1
image_resolution,image_resolution,www.ebay.com//42766//megapixels,www.shopmania.in//1352//resolution,18.0 mp,16 mp (more than 78%),1
image_resolution,image_resolution,buy.net//6296//effective megapixels,www.ebay.com//48482//megapixels,24.2 megapixel,16.0 mp,1
image_resolution,image_resolution,www.ebay.com//53156//megapixels,www.buzzillions.com//1804//pixel count,14.0 mp,10 megapixel,1
image_resolution,image_resolution,www.ebay.com//53101//megapixels,www.ebay.com//24324//megapixels,12.1 mp,16.0 mp,1
image_resolution,image_resolution,www.price-hunt.com//9718//optical sensor resolution in megapixel,www.shopmania.in//1066//resolution,14.1 megapixels,16.2 mp (more than 88%),1
image_resolution,image_resolution,www.priceme.co.nz//2161//max image resolution,www.ebay.com//41955//megapixels,4608x3072,24.3 mp,1
image_resolution,image_resolution,www.ebay.com//53146//megapixels,www.ebay.com//25180//megapixels,24.3 mp,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//56137//megapixels,www.ebay.com//25180//megapixels,36.3 mp,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//48723//megapixels,www.ebay.com//58658//megapixels,24.2 mp,24.3 mp,1
image_resolution,image_resolution,www.ebay.com//43503//megapixels,www.eglobalcentral.co.uk//469//max resolution,24.2 mp,6000 x 4000,1
image_resolution,image_resolution,www.ebay.com//59100//megapixels,www.ebay.com//55950//megapixels,24.2 mp,10.0 to 11.9 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//219//effective pixels,www.wexphotographic.com//158//resolution,approx. 18 megapixels,4608 x 3456,1
image_resolution,image_resolution,www.ebay.com//46659//megapixels,www.shopmania.in//1071//image resolutions,16.0 mp,2992x2000 / 4496x3000 / 6000x4000,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//332//effective pixels,www.ebay.com//58801//megapixels,24 megapixels,22.3 mp,1
image_resolution,image_resolution,www.ebay.com//56057//megapixels,www.ebay.com//60632//megapixels,24.3 mp,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//54445//megapixels,www.eglobalcentral.co.uk//53//max resolution,16.2 mp,6016 x 4000,1
image_resolution,image_resolution,www.ebay.com//43993//megapixels,www.walmart.com//707//resolution megapixels,12.1 mp,20.1 mp,1
image_resolution,image_resolution,www.price-hunt.com//737//optical sensor resolution in megapixel,www.ebay.com//58745//megapixels,36.4 megapixels,22.3 mp,1
image_resolution,image_resolution,www.ebay.com//55228//megapixels,www.ebay.com//43036//megapixels,16.0 mp,24.2 mp,1
image_resolution,image_resolution,www.ebay.com//52739//megapixels,www.ebay.com//53376//megapixels,22.3 mp,24.2 mp,1
image_resolution,image_resolution,www.priceme.co.nz//2008//max image resolution,www.mypriceindia.com//33//max resolution,4896x3672,5184 x 3456 pixels,1
image_resolution,image_resolution,www.ebay.com//56352//megapixels,www.wexphotographic.com//147//megapixels,24.2 mp,16.2,1
image_resolution,image_resolution,www.shopmania.in//1150//image resolutions,www.mypriceindia.com//99//max resolution,2992x2000 / 4496x3000 / 6000x4000,4000 x 3000 pixels,1
image_resolution,image_resolution,www.ebay.com//53319//megapixels,www.mypriceindia.com//63//max resolution,7.1 mp,7360 x 4912 pixels,1
image_resolution,image_resolution,www.ebay.com//44748//megapixels,www.ebay.com//46436//megapixels,16.0 mp,.,1
image_resolution,image_resolution,www.ebay.com//43079//megapixels,www.pcconnection.com//12363//megapixels,24.3 mp,24.3 megapixel(s),1
image_resolution,image_resolution,www.mypriceindia.com//686//camera resolution,www.eglobalcentral.co.uk//287//total pixels,16.2 mp,approx. 24.7 megapixels,1
image_resolution,image_resolution,www.ebay.com//41870//megapixels,www.mypriceindia.com//714//max resolution,24.2 mp,6016 x 4000 pixels,1
image_resolution,image_resolution,www.ebay.com//45618//megapixels,www.ebay.com//46888//megapixels,10.0 mp,36.3 mp,1
image_resolution,image_resolution,www.ebay.com//53923//megapixels,www.ebay.com//59174//megapixels,10.1 mp,12.3 mp,1
image_resolution,image_resolution,www.mypriceindia.com//697//camera resolution,www.eglobalcentral.co.uk//361//max resolution,18 mp,20mp: 5456 x 3632,1
image_resolution,image_resolution,www.ebay.com//58901//megapixels,www.mypriceindia.com//692//max resolution,3.2 mp,5184 x 3456 pixels,1
image_resolution,image_resolution,buy.net//6425//effective megapixels,www.eglobalcentral.co.uk//579//total pixels,24300000 pixels,approx. 24.7 megapixels,1
image_resolution,image_resolution,www.ebay.com//44556//megapixels,www.ebay.com//44163//megapixels,24.3 mp,16.2 mp,1
image_resolution,image_resolution,www.ebay.com//24741//megapixels,www.shopmania.in//1700//resolution,20.1 mp,12 mp (more than 51%),1
image_resolution,image_resolution,buy.net//6408//effective megapixels,www.ebay.com//47842//megapixels,20100000 pixels,18.0 mp,1
image_resolution,image_resolution,www.price-hunt.com//9545//optical sensor resolution in megapixel,www.ukdigitalcameras.co.uk//144//camera resolution,16.1 megapixels,12.8 megapixels,1
image_resolution,image_resolution,www.ebay.com//47841//megapixels,www.ebay.com//54324//megapixels,16.1 mp,10.2 mp,1
image_resolution,image_resolution,www.ebay.com//59994//megapixels,www.gosale.com//462//megapixels,16.1 mp,12.1 mp,1
image_resolution,image_resolution,www.ebay.com//60832//megapixels,www.ebay.com//53583//megapixels,22.3 mp,16.2 mp,1
image_resolution,image_resolution,www.ebay.com//48204//megapixels,www.ilgs.net//98//megapixel,12.3 mp,12 mp,1
image_resolution,image_resolution,www.ebay.com//55934//megapixels,www.ukdigitalcameras.co.uk//288//camera resolution,24.2 mp,12 megapixels,1
image_resolution,image_resolution,cammarkt.com//392//image resolutions,www.ebay.com//45057//megapixels,2304 x 1536,16.1 mp,1
image_resolution,image_resolution,www.shopmania.in//634//image resolutions,www.mypriceindia.com//703//max resolution,640x480 / 1280x960 / 1600x1200 / 1920x1080 / 2048x1360 / 2048x1536 / 2560x1920 / 2816x1584 / 2816x2112 / 3072x1728 / 3072x2048 / 3072x2304 / 3264x2448 / 4000x2248 / 4000x3000 / 4288x2416 / 4288x2864 / 4288x3216,4896 x 3672 pixels,1
image_resolution,image_resolution,cammarkt.com//501//camera resolution,www.wexphotographic.com//147//resolution,24.2 megapixel,4608 x 3456,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//393//effective pixels,www.shopmania.in//1347//resolution,16 megapixels,16 mp (more than 78%),1
image_resolution,image_resolution,www.ebay.com//52762//megapixels,www.ebay.com//55336//megapixels,18.0 mp,14.2 mp,1
image_resolution,image_resolution,www.walmart.com//617//resolution megapixels,www.buzzillions.com//2880//resolution,16.1 mp,12 megapixel 12.2 megapixel,1
image_resolution,image_resolution,www.ebay.com//55775//megapixels,www.gosale.com//1334//megapixel range,14.2mp,10.0 - 10.9 megapixels,1
image_resolution,image_resolution,www.ebay.com//43023//megapixels,www.shopmania.in//1721//image resolutions,12.3 mp,2992x2000 / 4496x3000 / 6000x4000,1
image_resolution,image_resolution,www.ebay.com//53105//megapixels,www.buzzillions.com//2296//effective megapixel count,24.2 mp,12.3,1
image_resolution,image_resolution,www.ebay.com//53953//megapixels,www.ebay.com//56593//megapixels,12.1 mp,22.3 mp,1
image_resolution,image_resolution,cammarkt.com//232//camera resolution,www.mypriceindia.com//63//max resolution,"1504 x 1000
2256 x 1496
6.2 megapixel
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints.",7360 x 4912 pixels,1
image_resolution,image_resolution,www.ebay.com//52625//megapixels,www.garricks.com.au//129//resolution,20.1 mp,16.1 mp,1
image_resolution,image_resolution,www.ebay.com//56420//megapixels,www.ebay.com//54541//megapixels,24.2,24.3 mp,1
image_resolution,image_resolution,cammarkt.com//484//resolution,www.shopmania.in//665//image resolutions,"36.3 megapixel
there are several different types of digital cameras. compact and ultra-compact are light, pocket-sized cameras that are easy to carry, usually with a built-in lens. standard point-and-shoot cameras are of medium size, usually come with a built-in lens, and have basic features that are useful for the casual photographer. slr/professional cameras are usually larger, but offer more advanced features and detachable lenses for the photography enthusiast or professional.",480x480 / 640x360 / 640x424 / 640x480 / 1200x1200 / 1600x1064 / 1600x1200 / 1920x1080 / 2112x2112 / 2816x1584 / 2816x1880 / 2816x2112 / 2992x2992 / 4000x2248 / 4000x2664 / 4000x3000,1
image_resolution,image_resolution,www.ebay.com//53399//megapixels,www.ebay.com//56952//megapixels,10.1 mp,16.1 mp,1
image_resolution,image_resolution,www.ebay.com//55492//megapixels,www.pcconnection.com//4435//megapixels,22.3 mp,14.2 megapixel(s),1
image_resolution,image_resolution,www.eglobalcentral.co.uk//535//effective pixels,www.ebay.com//44280//megapixels,approx. 22.3 megapixels,24.2 mp,1
image_resolution,image_resolution,www.priceme.co.nz//1881//max image resolution,www.ebay.com//53106//megapixels,4608x3456,7.1 mp,1
image_resolution,image_resolution,www.ebay.com//24351//megapixels,www.ebay.com//44608//megapixels,12.3 mp,5.0 mp,1
image_resolution,image_resolution,cammarkt.com//4//resolution,www.ebay.com//45074//megapixels,"24.7 megapixel
there are several different types of digital cameras. compact and ultra-compact are light, pocket-sized cameras that are easy to carry, usually with a built-in lens. standard point-and-shoot cameras are of medium size, usually come with a built-in lens, and have basic features that are useful for the casual photographer. slr/professional cameras are usually larger, but offer more advanced features and detachable lenses for the photography enthusiast or professional.",10.2 mp,1
image_resolution,image_resolution,cammarkt.com//324//image resolutions,www.priceme.co.nz//2008//max image resolution,2304 x 1536,4896x3672,1
image_resolution,image_resolution,www.ebay.com//42068//megapixels,www.shopmania.in//932//resolution,22.3 mp,20 mp (more than 95%),1
image_resolution,image_resolution,www.eglobalcentral.co.uk//725//total pixels,www.ebay.com//44864//megapixels,approx. 19 megapixels,14.2 mp,1
image_resolution,image_resolution,www.ebay.com//45749//megapixels,www.ebay.com//42458//megapixels,10.2 mp,24.3 mp,1
image_resolution,image_resolution,www.ebay.com//59327//megapixels,www.wexphotographic.com//190//resolution,24.2 mp,4608 x 3456,1
image_resolution,image_resolution,www.priceme.co.nz//1938//max image resolution,www.garricks.com.au//115//resolution,6016x4016,24.2mp,1
image_resolution,image_resolution,www.ebay.com//58561//megapixels,www.ebay.com//25088//megapixels,10.0 mp,14.2 mp,1
image_resolution,image_resolution,www.ebay.com//52897//megapixels,www.cambuy.com.au//14//image size pixels,18.0 mp,6000 x 4000 (large) 4496 x 3000 (medium) 2992 x 2000 (small),1
image_resolution,image_resolution,buy.net//6156//effective megapixels,www.ebay.com//59457//megapixels,16300000 pixels,10.2 mp,1
image_resolution,image_resolution,www.ebay.com//46759//megapixels,www.shopmania.in//949//resolution,16.3 mp,24.2 mp (more than 98%),1
image_resolution,image_resolution,buy.net//6003//total pixels,www.ebay.com//43429//megapixels,12000000,14.0 mp,1
image_resolution,image_resolution,www.shopmania.in//1013//resolution,www.price-hunt.com//929//other resolution,10.1 mp,"640 x 480 (small), 4000 x 3000 (raw), 2816 x 2112 (medium 1), 1600 x 1200 (medium 2)",1
image_resolution,image_resolution,www.eglobalcentral.co.uk//34//total pixels,www.mypriceindia.com//63//max resolution,13 megapixels,7360 x 4912 pixels,1
image_resolution,image_resolution,www.pricedekho.com//1093//other resolution,www.ebay.com//53537//megapixels,na,18.0 mp,1
image_resolution,image_resolution,www.ebay.com//46440//megapixels,www.ebay.com//43922//megapixels,14.2 mp,24.2 mp,1
image_resolution,image_resolution,www.priceme.co.nz//1829//max image resolution,www.shopmania.in//858//image resolutions,6000x4000,480x480 / 640x360 / 640x424 / 640x480 / 1200x1200 / 1600x1064 / 1600x1200 / 1920x1080 / 2112x2112 / 2816x1584 / 2816x1880 / 2816x2112 / 2992x2992 / 3456x2592 / 4000x2248 / 4000x2664 / 4000x3000,1
image_resolution,image_resolution,www.ebay.com//46684//megapixels,www.ukdigitalcameras.co.uk//258//camera resolution,18.2 mp,16.2 megapixels,1
image_resolution,image_resolution,www.ebay.com//48111//megapixels,www.ebay.com//55534//megapixels,36.3 mp,10.2 mp,1
image_resolution,image_resolution,www.ebay.com//54498//megapixels,www.buzzillions.com//2315//still image resolution max,18.2 mp,4928 x 3264,1
image_resolution,image_resolution,cammarkt.com//434//resolution,www.buzzillions.com//2301//megapixels,"12.3 megapixel
there are several different types of digital cameras. compact and ultra-compact are light, pocket-sized cameras that are easy to carry, usually with a built-in lens. standard point-and-shoot cameras are of medium size, usually come with a built-in lens, and have basic features that are useful for the casual photographer. slr/professional cameras are usually larger, but offer more advanced features and detachable lenses for the photography enthusiast or professional.",14,1
image_resolution,image_resolution,www.camerafarm.com.au//822//effective pixels,www.eglobalcentral.co.uk//469//total pixels,16.2 million,24 megapixels,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//471//total pixels,www.garricks.com.au//128//resolution,19 megapixels,24.2mp,1
image_resolution,image_resolution,www.ebay.com//53519//megapixels,www.ebay.com//48557//megapixels,10.0 mp,10.1 mp,1
image_resolution,image_resolution,cammarkt.com//324//image resolutions,www.ebay.com//48292//megapixels,2304 x 1536,12.1 mp,1
image_resolution,image_resolution,www.ebay.com//56635//megapixels,www.buzzillions.com//1804//megapixels,16.3 mp,10.0,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//681//effective pixels,www.ebay.com//59497//megapixels,approx. 18 megapixels,24.3 mp,1
image_resolution,image_resolution,www.ebay.com//57211//megapixels,www.shopmania.in//1300//image resolutions,12.3 mp,640x480 / 1920x1080 / 2304x1536 / 3456x2304 / 4608x3072,1
image_resolution,image_resolution,www.ebay.com//43732//megapixels,www.mypriceindia.com//72//max resolution,24.3 mp,6016 x 4000 pixels,1
image_resolution,image_resolution,www.ebay.com//43043//megapixels,www.ebay.com//60601//megapixels,16.0 mp,24.2 mp,1
image_resolution,image_resolution,www.ebay.com//48604//megapixels,www.buzzillions.com//2294//camera pixel count,16.2 mp,12 megapixel,1
image_resolution,image_resolution,www.ebay.com//59428//megapixels,www.ebay.com//43538//megapixels,12.1 mp,10.2 mp,1
image_resolution,image_resolution,buy.net//5372//effective megapixels,www.price-hunt.com//9794//optical sensor resolution in megapixel,16.1 megapixel,16.2 megapixels,1
image_resolution,image_resolution,buy.net//4319//effective megapixels,www.pcconnection.com//12357//megapixels,24.2 megapixel,16.1 megapixel(s),1
image_resolution,image_resolution,cammarkt.com//78//camera resolution,www.pcconnection.com//12164//megapixels,"19 megapixel
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints.",18.4 megapixel(s),1
image_resolution,image_resolution,www.garricks.com.au//0//resolution,www.pcconnection.com//4477//megapixels,16.1 mp,16.1 megapixel(s),1
image_resolution,image_resolution,www.ebay.com//60745//megapixels,www.ebay.com//60620//megapixels,14.0 mp,18.0 mp,1
image_resolution,image_resolution,www.ebay.com//48240//megapixels,www.ebay.com//24155//megapixels,16.2 mp,14.2 mp,1
image_resolution,image_resolution,buy.net//5970//effective megapixels,www.price-hunt.com//9873//optical sensor resolution in megapixel,10 megapixel,14 megapixels,1
image_resolution,image_resolution,buy.net//6212//effective megapixels,www.ebay.com//44662//megapixels,12800000 pixels,14.0 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//585//total pixels,www.ebay.com//42502//megapixels,approx. 24.7 megapixels,18.0 mp,1
