left_target_attribute,right_target_attribute,left_instance_attribute,right_instance_attribute,left_instance_value,right_instance_value,label
image_resolution,image_resolution,www.priceme.co.nz//48//max image resolution,www.shopmania.in//1341//image resolutions,5184x3456,640x480 / 1536x1536 / 1920x1080 / 2048x1360 / 2048x1536 / 2112x2112 / 2816x1584 / 2816x1864 / 2816x2112 / 2992x2992 / 3072x1728 / 3072x2304 / 4000x2248 / 4000x2664 / 4000x3000 / 4288x2416 / 4288x2848 / 4288x2864 / 4288x3216,1
image_resolution,image_resolution,www.priceme.co.nz//2125//max image resolution,www.mypriceindia.com//23//camera resolution,3872x2592,19 mp,1
image_resolution,image_resolution,www.ebay.com//59832//megapixels,www.wexphotographic.com//147//resolution,24.2 mp,4608 x 3456,1
image_resolution,image_resolution,www.ebay.com//48328//megapixels,www.shopmania.in//1617//resolution,22.3 mp,16 mp (more than 78%),1
image_resolution,image_resolution,www.ebay.com//46778//megapixels,www.ebay.com//59643//megapixels,14.0 mp,12.3 mp,1
image_resolution,image_resolution,buy.net//6536//effective megapixels,cammarkt.com//351//camera resolution,24.3 megapixel,"16.5 megapixel
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints.",1
image_resolution,image_resolution,buy.net//6408//total pixels,www.mypriceindia.com//113//max resolution,20400000 pixels,4000 x 3000 pixels,1
image_resolution,image_resolution,www.pricedekho.com//760//optical sensor resolution in megapixel,www.mypriceindia.com//164//camera resolution,,16.3 mp,1
image_resolution,image_resolution,www.ebay.com//24155//megapixels,www.ebay.com//44794//megapixels,14.2 mp,22.3 mp,1
image_resolution,image_resolution,buy.net//6417//effective megapixels,www.ebay.com//57615//megapixels,24300000 pixels,14.0 mp,1
image_resolution,image_resolution,www.ebay.com//47861//megapixels,www.ebay.com//47740//megapixels,18.0 mp,14.2 mp,1
image_resolution,image_resolution,www.ebay.com//24404//megapixels,www.cambuy.com.au//14//total pixels,14.0 mp,24.78 million,1
image_resolution,image_resolution,www.priceme.co.nz//84//max image resolution,www.ebay.com//53335//megapixels,6000x4000,12.1 mp,1
image_resolution,image_resolution,www.camerafarm.com.au//777//effective pixels,www.ebay.com//52687//megapixels,14.2 million,10.2 mp,1
image_resolution,image_resolution,www.ebay.com//57198//megapixels,www.wexphotographic.com//618//resolution,24.2 mp,3648 x 2736,1
image_resolution,image_resolution,buy.net//6417//total pixels,www.eglobalcentral.co.uk//534//max resolution,24700000 pixels,6000 x 4000,1
image_resolution,image_resolution,www.ebay.com//55613//megapixels,www.buzzillions.com//2719//megapixels,16.2 mp,21.10,1
image_resolution,image_resolution,www.ebay.com//45315//megapixels,www.ebay.com//55304//megapixels,16.2 mp,10.0 mp,1
image_resolution,image_resolution,www.pricedekho.com//983//pixels,www.ebay.com//60532//megapixels,"optical sensor resolution (in megapixel)
24.2 mp",16.2 mp,1
image_resolution,image_resolution,www.ebay.com//54559//megapixels,www.cambuy.com.au//125//number of effective pixels,20.1 mp,16.0 million,1
image_resolution,image_resolution,www.shopmania.in//1135//resolution,www.buzzillions.com//2630//megapixels,16.1 mp (more than 84%),14 megapixels,1
image_resolution,image_resolution,www.price-hunt.com//749//total pixelgross pixel,www.ukdigitalcameras.co.uk//292//camera resolution,16.79,16 megapixels,1
image_resolution,image_resolution,www.pricedekho.com//1019//pixels,www.ebay.com//45864//megapixels,"optical sensor resolution (in megapixel)
12.2 mp",16.1 mp,1
image_resolution,image_resolution,www.pricedekho.com//1016//pixels,www.ebay.com//43434//megapixels,"optical sensor resolution (in megapixel)
16 mp",24.2 mp,1
image_resolution,image_resolution,www.priceme.co.nz//2356//max image resolution,www.shopbot.com.au//1257//sensor resolution,5760x3840,"22,3 mpx",1
image_resolution,image_resolution,www.ebay.com//54573//megapixels,www.shopmania.in//1721//resolution,18.2 mp,24 mp (more than 97%),1
image_resolution,image_resolution,buy.net//5901//effective megapixels,www.ebay.com//55734//megapixels,12.1 megapixel,24.2 mp,1
image_resolution,image_resolution,www.ebay.com//44348//megapixels,www.garricks.com.au//31//resolution,10.1 mp,24.2mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//155//effective pixels,www.pcconnection.com//4455//megapixels,approx. 12.1 megapixels,14.2 megapixel(s),1
image_resolution,image_resolution,www.ebay.com//52751//megapixels,www.ebay.com//56960//megapixels,12.3 mp,18.0 mp,1
image_resolution,image_resolution,www.ebay.com//55207//megapixels,www.ukdigitalcameras.co.uk//176//camera resolution,20.1 mp,16.2 megapixels,1
image_resolution,image_resolution,www.ebay.com//48306//megapixels,www.shopbot.com.au//431//sensor resolution,16.0 mp,"24,2 mpx",1
image_resolution,image_resolution,www.ebay.com//47009//megapixels,www.shopmania.in//1189//image resolutions,36.3 mp,640x480 / 1024x768 / 1600x1200 / 1824x1368 / 2048x1536 / 2272x1704 / 2592x1944 / 2816x2112 / 3264x2448 / 3456x1944 / 3648x2048 / 3648x2736 / 3968x2232 / 4000x3000,1
image_resolution,image_resolution,www.ebay.com//56439//megapixels,www.pcconnection.com//12448//megapixels,14.2 mp,18.2 megapixel(s),1
image_resolution,image_resolution,cammarkt.com//266//resolution,www.ebay.com//57345//megapixels,"8.5 megapixel
there are several different types of digital cameras. compact and ultra-compact are light, pocket-sized cameras that are easy to carry, usually with a built-in lens. standard point-and-shoot cameras are of medium size, usually come with a built-in lens, and have basic features that are useful for the casual photographer. slr/professional cameras are usually larger, but offer more advanced features and detachable lenses for the photography enthusiast or professional.",16.4 mp,1
image_resolution,image_resolution,www.ebay.com//55553//megapixels,www.garricks.com.au//89//resolution,10.0 mp,24.2mp,1
image_resolution,image_resolution,www.ebay.com//54667//megapixels,www.cambuy.com.au//111//effective pixels,24.2 mp,24.2 million,1
image_resolution,image_resolution,www.ebay.com//53395//megapixels,www.buzzillions.com//2573//megapixels,18.0 mp,14,1
image_resolution,image_resolution,www.ebay.com//23868//megapixels,www.eglobalcentral.co.uk//711//max resolution,16.0 mp,4000 x 3000,1
image_resolution,image_resolution,www.pricedekho.com//1094//other resolution,www.wexphotographic.com//161//megapixels,na,20.2,1
image_resolution,image_resolution,cammarkt.com//310//image resolutions,www.ebay.com//54831//megapixels,2592 x 1728,24.3 mp,1
image_resolution,image_resolution,www.ebay.com//43958//megapixels,www.buzzillions.com//2294//megapixels,12.1 mp,12.1,1
image_resolution,image_resolution,www.mypriceindia.com//775//camera resolution,www.ebay.com//52798//megapixels,20.1 mp,21.1mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//585//total pixels,www.ebay.com//55692//megapixels,approx. 24.7 megapixels,16.0 mp,1
image_resolution,image_resolution,www.ebay.com//46962//megapixels,www.ebay.com//42458//megapixels,16.0 mp,24.3 mp,1
image_resolution,image_resolution,www.mypriceindia.com//92//camera resolution,www.shopmania.in//1117//resolution,16.2 mp,14.4 mp (more than 76%),1
image_resolution,image_resolution,www.pricedekho.com//1083//pixels,www.shopmania.in//1406//image resolutions,"optical sensor resolution (in megapixel)
16 mp",2144x1424 / 3216x2136 / 4288x2848,1
image_resolution,image_resolution,www.priceme.co.nz//2145//max image resolution,www.mypriceindia.com//56//camera resolution,4608x3072,16.1 mp,1
image_resolution,image_resolution,www.ebay.com//47799//megapixels,www.ebay.com//44608//megapixels,24.3 mp,5.0 mp,1
image_resolution,image_resolution,www.ebay.com//56510//megapixels,www.wexphotographic.com//612//megapixels,16.4 mp,13.2,1
image_resolution,image_resolution,www.ebay.com//45461//megapixels,www.ebay.com//42618//megapixels,16.2 mp,10.0 mp,1
image_resolution,image_resolution,www.ebay.com//56848//megapixels,www.cambuy.com.au//56//effective pixels,14.0 mp,24.2 million,1
image_resolution,image_resolution,www.ebay.com//60867//megapixels,www.ebay.com//57615//megapixels,24.3 mp,14.0 mp,1
image_resolution,image_resolution,www.priceme.co.nz//2153//max image resolution,www.ebay.com//58635//megapixels,4608x3072,18.0 mp,1
image_resolution,image_resolution,www.ebay.com//46655//megapixels,www.ebay.com//42595//megapixels,10.2 mp,36.3 mp,1
image_resolution,image_resolution,www.camerafarm.com.au//807//total pixels,www.ebay.com//45022//megapixels,16.9 million,14.2 mp,1
image_resolution,image_resolution,buy.net//6447//effective megapixels,www.flipkart.com//2200//optical sensor resolution in megapixel,24300000 pixels,16.1 megapixels,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//539//effective pixels,www.shopmania.in//1300//resolution,24 megapixels,14.2 mp (more than 75%),1
image_resolution,image_resolution,www.eglobalcentral.co.uk//527//effective pixels,www.pcconnection.com//12364//megapixels,14 megapixels,18 megapixel(s),1
image_resolution,image_resolution,www.cambuy.com.au//82//effective pixels,www.wexphotographic.com//614//resolution,24.2 million,4112 x 3088,1
image_resolution,image_resolution,buy.net//6502//total pixels,www.ebay.com//56980//megapixels,23400000 pixels,24.2 mp,1
image_resolution,image_resolution,cammarkt.com//32//megapixels,www.ebay.com//48313//megapixels,24.2 mp,18.2 mp,1
image_resolution,image_resolution,www.ebay.com//57076//megapixels,www.shopmania.in//1150//resolution,16.2 mp,24 mp (more than 97%),1
image_resolution,image_resolution,www.ebay.com//48328//megapixels,www.shopbot.com.au//336//sensor resolution,22.3 mp,"16,1 mpx",1
image_resolution,image_resolution,www.ebay.com//45749//megapixels,www.ebay.com//43713//megapixels,10.2 mp,12.3 mp,1
image_resolution,image_resolution,buy.net//5466//effective megapixels,www.shopmania.in//1013//resolution,16200000 pixels,10.1 mp,1
image_resolution,image_resolution,www.ebay.com//47638//megapixels,www.ebay.com//42802//megapixels,24.3 mp,14.2 mp,1
image_resolution,image_resolution,www.ebay.com//45749//megapixels,www.cambuy.com.au//140//number of effective pixels,10.2 mp,13.2 million,1
image_resolution,image_resolution,www.priceme.co.nz//2125//max image resolution,www.ebay.com//52751//megapixels,3872x2592,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//46201//megapixels,www.pcconnection.com//4412//megapixels,10.1 mp,16.1 megapixel(s),1
image_resolution,image_resolution,buy.net//5641//total pixels,www.buzzillions.com//2021//resolution,16600000,12.1 megapixel,1
image_resolution,image_resolution,www.ebay.com//59257//megapixels,www.ukdigitalcameras.co.uk//176//camera resolution,24.3 mp,16.2 megapixels,1
image_resolution,image_resolution,buy.net//6117//effective megapixels,www.shopmania.in//1686//resolution,24300000 pixels,16.2 mp (more than 88%),1
image_resolution,image_resolution,www.ebay.com//45643//megapixels,www.buzzillions.com//1985//megapixels,24.0 mp,12.1,1
image_resolution,image_resolution,www.ebay.com//44631//megapixels,www.buzzillions.com//2296//still image resolution max,12.3 mp,4288 x 2848,1
image_resolution,image_resolution,www.pricedekho.com//1051//optical sensor resolution in megapixel,www.eglobalcentral.co.uk//605//max resolution,,6000 x 4000,1
image_resolution,image_resolution,www.ebay.com//46580//megapixels,www.shopmania.in//1150//image resolutions,22.3 mp,2992x2000 / 4496x3000 / 6000x4000,1
image_resolution,image_resolution,www.ebay.com//45908//megapixels,www.ebay.com//54129//megapixels,18.2 mp,14.0 mp,1
image_resolution,image_resolution,www.ebay.com//56608//megapixels,www.ebay.com//56445//megapixels,10.2 mp,12.3 mp,1
image_resolution,image_resolution,www.mypriceindia.com//775//camera resolution,www.eglobalcentral.co.uk//361//max resolution,20.1 mp,20mp: 5456 x 3632,1
image_resolution,image_resolution,www.ebay.com//44015//megapixels,www.ebay.com//46549//megapixels,3.2 mp,18.0 mp,1
image_resolution,image_resolution,www.ebay.com//24229//megapixels,www.cambuy.com.au//91//image size pixels,16.2 mp,6000 x 4000 (large) 4496 x 3000 (medium) 2992 x 2000 (small),1
image_resolution,image_resolution,www.priceme.co.nz//1676//max image resolution,www.ilgs.net//104//megapixel,4608x3456,16 mp 16,1
image_resolution,image_resolution,buy.net//5381//effective megapixels,www.ebay.com//48713//megapixels,14.2 megapixel,24.2 mp,1
image_resolution,image_resolution,www.ebay.com//55741//megapixels,www.ebay.com//45255//megapixels,22.3 mp,12.8,1
image_resolution,image_resolution,www.ilgs.net//104//megapixel,www.buzzillions.com//649//megapixels,16 mp 16,21.10,1
image_resolution,image_resolution,buy.net//5889//total pixels,www.ebay.com//52687//megapixels,10000000,10.2 mp,1
image_resolution,image_resolution,www.price-hunt.com//9553//optical sensor resolution in megapixel,www.ebay.com//48607//megapixels,12 mp,12.3 mp,1
image_resolution,image_resolution,buy.net//6511//effective megapixels,www.ebay.com//42985//megapixels,16.3 megapixel,14.2 mp,1
image_resolution,image_resolution,www.ebay.com//43623//megapixels,www.ebay.com//53059//megapixels,24.2 mp,36.3 mp,1
image_resolution,image_resolution,www.ebay.com//45509//megapixels,www.buzzillions.com//1804//resolution,16.0 mp,10megapixel,1
image_resolution,image_resolution,www.ebay.com//46556//megapixels,www.mypriceindia.com//92//max resolution,18.0 mp,4928 x 3264 pixels,1
image_resolution,image_resolution,www.ebay.com//59174//megapixels,www.shopmania.in//949//resolution,12.3 mp,24.2 mp (more than 98%),1
image_resolution,image_resolution,www.ebay.com//56310//megapixels,www.garricks.com.au//128//resolution,18.0 mp,24.2mp,1
image_resolution,image_resolution,buy.net//6078//total pixels,www.cambuy.com.au//111//effective pixels,16800000,24.2 million,1
image_resolution,image_resolution,cammarkt.com//77//megapixels,www.price-hunt.com//9791//optical sensor resolution in megapixel,"24.2 mp
diagonal screen size is the size of your tv screen, measured diagonally in inches.",10.1 megapixels,1
image_resolution,image_resolution,www.ebay.com//53156//megapixels,www.buzzillions.com//1804//pixel count,14.0 mp,10 megapixel,1
image_resolution,image_resolution,www.ebay.com//46659//megapixels,www.shopmania.in//1071//image resolutions,16.0 mp,2992x2000 / 4496x3000 / 6000x4000,1
image_resolution,image_resolution,www.shopmania.in//1150//image resolutions,www.mypriceindia.com//99//max resolution,2992x2000 / 4496x3000 / 6000x4000,4000 x 3000 pixels,1
image_resolution,image_resolution,buy.net//6425//effective megapixels,www.eglobalcentral.co.uk//579//total pixels,24300000 pixels,approx. 24.7 megapixels,1
image_resolution,image_resolution,cammarkt.com//392//image resolutions,www.ebay.com//45057//megapixels,2304 x 1536,16.1 mp,1
image_resolution,image_resolution,cammarkt.com//232//camera resolution,www.mypriceindia.com//63//max resolution,"1504 x 1000
2256 x 1496
6.2 megapixel
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints.",7360 x 4912 pixels,1
image_resolution,image_resolution,cammarkt.com//324//image resolutions,www.priceme.co.nz//2008//max image resolution,2304 x 1536,4896x3672,1
image_resolution,image_resolution,buy.net//6003//total pixels,www.ebay.com//43429//megapixels,12000000,14.0 mp,1
image_resolution,image_resolution,www.camerafarm.com.au//822//effective pixels,www.eglobalcentral.co.uk//469//total pixels,16.2 million,24 megapixels,1
image_resolution,image_resolution,www.ebay.com//59428//megapixels,www.ebay.com//43538//megapixels,12.1 mp,10.2 mp,1
image_resolution,image_resolution,www.ebay.com//47733//megapixels,www.mypriceindia.com//66//max resolution,36.3 mp,5184 x 3456 pixels,1
image_resolution,image_resolution,www.ebay.com//47523//megapixels,www.shopmania.in//858//image resolutions,16.0 mp,480x480 / 640x360 / 640x424 / 640x480 / 1200x1200 / 1600x1064 / 1600x1200 / 1920x1080 / 2112x2112 / 2816x1584 / 2816x1880 / 2816x2112 / 2992x2992 / 3456x2592 / 4000x2248 / 4000x2664 / 4000x3000,1
image_resolution,image_resolution,www.shopmania.in//1454//image resolutions,www.cambuy.com.au//148//effective pixels,640x480 / 1920x1080 / 2048x1360 / 2048x1536 / 2816x1584 / 2816x1864 / 2816x2112 / 4000x2248 / 4000x2664 / 4000x3000,24.2 million,1
image_resolution,image_resolution,buy.net//6156//total pixels,www.ebay.com//54448//megapixels,16500000 pixels,7.1 mp,1
image_resolution,image_resolution,www.ebay.com//59327//megapixels,www.ebay.com//60471//megapixels,24.2 mp,12.1 mp,1
image_resolution,image_resolution,www.ebay.com//48493//megapixels,www.ebay.com//25039//megapixels,24.2 mp,10.2 mp,1
image_resolution,image_resolution,www.mypriceindia.com//23//camera resolution,www.ebay.com//45811//megapixels,19 mp,14.0 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//534//total pixels,www.ebay.com//53079//megapixels,24 megapixels,16.1 mp,1
image_resolution,image_resolution,www.ebay.com//60511//megapixels,www.ebay.com//43197//megapixels,16.0 mp,16.0 mp,1
image_resolution,image_resolution,buy.net//5901//total pixels,www.ebay.com//46355//megapixels,12800000,14.3 mp,1
image_resolution,image_resolution,www.ebay.com//55380//megapixels,www.ebay.com//47012//megapixels,36.3 mp,20.1 mp,1
image_resolution,image_resolution,www.priceme.co.nz//2172//max image resolution,www.ebay.com//58614//megapixels,6016x4000,3.2 mp,1
image_resolution,image_resolution,buy.net//6228//effective megapixels,www.ebay.com//47389//megapixels,16100000 pixels,16.3 mp,1
image_resolution,image_resolution,www.ebay.com//59301//megapixels,www.ebay.com//58455//megapixels,10.2 mp,16.0 mp,1
image_resolution,image_resolution,www.mypriceindia.com//750//camera resolution,www.ebay.com//47012//megapixels,24.3 mp,20.1 mp,1
image_resolution,image_resolution,www.shopmania.in//872//resolution,www.wexphotographic.com//161//resolution,18 mp (more than 90%),1040000,1
image_resolution,image_resolution,www.camerafarm.com.au//835//total pixels,www.ebay.com//59233//megapixels,12 million,14.3 mp,1
image_resolution,image_resolution,www.priceme.co.nz//30//max image resolution,www.ebay.com//56057//megapixels,4608x3456,24.3 mp,1
image_resolution,image_resolution,buy.net//6305//effective megapixels,www.henrys.com//210//effective pixels,24200000 pixels,16.0mp,1
image_resolution,image_resolution,buy.net//5791//effective megapixels,www.ebay.com//48575//megapixels,16.2 megapixel,16.2 mp,1
image_resolution,image_resolution,www.mypriceindia.com//92//camera resolution,www.ebay.com//45618//megapixels,16.2 mp,10.0 mp,1
image_resolution,image_resolution,www.ebay.com//43197//megapixels,www.ukdigitalcameras.co.uk//291//camera resolution,16.0 mp,16 megapixels,1
image_resolution,image_resolution,www.ebay.com//45557//megapixels,www.ebay.com//56206//megapixels,12.3 mp,10.2 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//667//total pixels,www.ebay.com//45049//megapixels,approx. 24.7 megapixels,12.3 mp,1
image_resolution,image_resolution,buy.net//6601//effective megapixels,www.ebay.com//25067//megapixels,13200000 pixels,16.1 mp,1
image_resolution,image_resolution,www.mypriceindia.com//786//camera resolution,www.ebay.com//42433//megapixels,18 mp,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//45048//megapixels,www.buzzillions.com//1035//still image resolution max,16.1 mp,4000 x 3000,1
image_resolution,image_resolution,www.shopmania.in//1107//image resolutions,www.buzzillions.com//2973//megapixels,1728x1728 / 1920x1080 / 2304x1536 / 2304x1728 / 2432x2432 / 3264x1840 / 3264x2176 / 3264x2448 / 3456x3456 / 4608x2592 / 4608x3072 / 4608x3456,12.1,1
image_resolution,image_resolution,www.ebay.com//45171//megapixels,www.ebay.com//53562//megapixels,24.2 mp,10.2 mp,1
image_resolution,image_resolution,www.ilgs.net//98//total megapixels,www.buzzillions.com//2296//effective megapixel count,14.5 mp,12.3,1
image_resolution,image_resolution,buy.net//4312//total pixels,www.ebay.com//46105//megapixels,17000000,10.0 mp,1
image_resolution,image_resolution,www.priceme.co.nz//2276//max image resolution,www.ebay.com//55553//megapixels,4896x3264,10.0 mp,1
image_resolution,image_resolution,www.ebay.com//44143//megapixels,www.ebay.com//53506//megapixels,16.1 mp,7.1 mp,1
image_resolution,image_resolution,www.ebay.com//56499//megapixels,www.ebay.com//42005//megapixels,14.2 mp,12.1 mp,1
image_resolution,image_resolution,www.ukdigitalcameras.co.uk//176//camera resolution,www.buzzillions.com//2913//pixel count,16.2 megapixels,7 megapixel,1
image_resolution,image_resolution,www.ebay.com//47964//megapixels,www.buzzillions.com//1985//camera pixel count,24.3 mp,12 megapixel,1
image_resolution,image_resolution,www.ebay.com//44947//megapixels,www.ebay.com//56812//megapixels,12.0 mp,20.1 mp,1
image_resolution,image_resolution,www.ebay.com//55326//megapixels,www.shopmania.in//1700//resolution,18.0 mp,12 mp (more than 51%),1
image_resolution,image_resolution,www.ebay.com//55030//megapixels,www.ebay.com//44771//megapixels,24.3 mp,16.3 mp,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//97//total pixels,www.ebay.com//52860//megapixels,25 megapixels,16.2 mp,1
image_resolution,image_resolution,www.ebay.com//53041//megapixels,www.pcconnection.com//12448//megapixels,12.3 mp,18.2 megapixel(s),1
image_resolution,image_resolution,www.ebay.com//58869//megapixels,www.shopmania.in//1102//image resolutions,14.2,640x480 / 1600x1200 / 1920x1080 / 2272x1704 / 3264x2448 / 3456x3456 / 4608x2592 / 4608x3072 / 4608x3456,1
image_resolution,image_resolution,www.eglobalcentral.co.uk//335//total pixels,www.mypriceindia.com//732//max resolution,17 megapixels,4608 x 3072 pixels,1
image_resolution,image_resolution,www.ebay.com//54217//megapixels,www.ebay.com//58455//megapixels,16.2 mp,16.0 mp,1
image_resolution,image_resolution,www.ebay.com//47985//megapixels,www.pcconnection.com//12439//megapixels,24.3 mp,24.3 megapixel(s),1
image_resolution,image_resolution,www.mypriceindia.com//79//camera resolution,www.ebay.com//60136//megapixels,14.1 mp,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//55770//megapixels,www.ebay.com//42462//megapixels,18.0 mp,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//24131//megapixels,www.ebay.com//54939//megapixels,36.3 mp,12.3 mp,1
image_resolution,image_resolution,www.ebay.com//55035//megapixels,www.shopbot.com.au//308//sensor resolution,20.1 mp,"24,2 mpx",1
image_resolution,image_resolution,www.priceme.co.nz//1998//max image resolution,www.ebay.com//55555//megapixels,4896x3264,36.3 mp,1
image_resolution,image_resolution,www.ebay.com//60511//megapixels,www.garricks.com.au//30//resolution,16.0 mp,18mp,1
image_resolution,image_resolution,www.ebay.com//53903//megapixels,www.ebay.com//58455//megapixels,10.2 mp,16.0 mp,1
image_resolution,image_resolution,www.ebay.com//43761//megapixels,www.ebay.com//43019//megapixels,12.1 mp,24.2 mp,1
image_resolution,image_resolution,www.ebay.com//48713//megapixels,www.eglobalcentral.co.uk//535//max resolution,24.2 mp,5760 x 3840,1
video_format,video_format,www.mypriceindia.com//773//video format,www.garricks.com.au//78//video recording format,mpeg-4 avc / h. 264,full hd,1
video_format,video_format,www.garricks.com.au//120//video recording format,www.shopmania.in//1490//digital video format,full 1080p hd,avi / mjpeg / mpeg / wav,1
video_format,video_format,www.wexphotographic.com//211//file formats,www.garricks.com.au//85//video recording format,"raw, jpeg, mp4",full hd,1
video_format,video_format,www.shopmania.in//1721//digital video format,www.ilgs.net//134//video formats supported,mov / mpeg-4 / h.264,h.264,1
video_format,video_format,www.mypriceindia.com//7//video format,www.shopmania.in//655//digital video format,"h.264, mov, mpeg-4 avc / h.264",mov / quicktime / mpeg-4 / h.264,1
video_format,video_format,www.pricedekho.com//820//video format,www.shopmania.in//950//digital video format,"avi motion jpeg, h.264, mov, mpeg-4 avc",mov / mpeg / wav / mpeg-4 / h.264,1
video_resolution,video_resolution,www.cambuy.com.au//98//movies,www.price-hunt.com//9570//video display resolution,"mp4 [video: mpeg-4 avc / h.264, audio: mpeg-4 aac-lc (stereo)] iframe (full hd) 1920 x 1080, 60 fps / 30 fps (hd) 1280 x 720, 30 fps (l) 640 x 480, 30 fps star time-lapse movie (full hd) 30 fps / 15 fps miniature effect (hd, l) 6 fps, 3 fps, 1.5 fps hybrid auto (hd) 30 fps iframe movie (full hd) 30 fps",1280 x 720,1
video_resolution,video_resolution,buy.net//6296//maximum video capture resolution,www.price-hunt.com//732//video display resolution,1920 x 1080,"1920 x 1080, 30p",1
video_resolution,video_resolution,www.buzzillions.com//1957//movie mode,buy.net//5855//maximum video capture resolution,1920 x 1080 1280 x 720 640 x 424 quicktime mov,1920 x 1080,1
video_resolution,video_resolution,www.ebay.com//59033//frame rate,www.wexphotographic.com//587//movie mode,"at 1920 x 1080: 60 fps, 30 fps, 24 fps, 50 fps, 25 fps
at 1280 x 720: 60 fps, 50 fp",720p,1
video_resolution,video_resolution,buy.net//6670//maximum video capture resolution,www.shopbot.com.au//1612//video resolution,1920 x 1080,1920x1080 px,1
video_resolution,video_resolution,www.flipkart.com//2282//video display resolution,www.shopmania.in//665//video resolution,"1920 x 1080, 30p",320x240 / 640x480 / 1280x720,1
video_resolution,video_resolution,www.pricedekho.com//1220//video display resolution,www.wexphotographic.com//587//movie mode,na,720p,1
video_resolution,video_resolution,www.price-hunt.com//9918//video display resolution,www.ebay.com//60853//frame rate,"30 fps, 1280 x 720","@ 1920 x 1080: 30 fps, 25 fps, 24 fps
@ 1280 x 720: 60 fps, 50 fps
@ 640 x 480: 30 fps, 25 fps",1
video_resolution,video_resolution,buy.net//5970//maximum video capture resolution,www.ilgs.net//104//maximum video resolution,640 x 480,1920 x 1080 pixels,1
video_resolution,video_resolution,www.mypriceindia.com//197//video resolution,www.ilgs.net//134//video resolutions,1920 x 1080 pixels at 30 fps,"640 x 480, 1280 x 720, 1920 x 1080 pixels",1
video_resolution,video_resolution,buy.net//6555//maximum video capture resolution,www.ilgs.net//33//motion jpeg frame rate,1920 x 1080,30 fps,1
iso_sensitivity_max,iso_sensitivity_max,cammarkt.com//51//light sensitivity max,www.ilgs.net//48//iso sensitivity max,6400,3200,1
iso_sensitivity_min,iso_sensitivity_min,www.mypriceindia.com//35//iso rating,www.mypriceindia.com//48//iso rating,100 - 25600,100 - 25600,1
iso_sensitivity_min,iso_sensitivity_min,www.priceme.co.nz//1795//light sensitivity,cammarkt.com//266//iso speeds,"100 - 12,800 iso","auto
the aperture range measures how much light is let into the camera when taking a photo. low f-stop settings are best for low light photography while higher f-stops provide a greater depth of field.",1
iso_sensitivity_min,iso_sensitivity_min,www.shopmania.in//1338//light sensitivity iso,www.eglobalcentral.co.uk//605//iso sensitivity,100 / 200 / 400 / 800,"auto, 100, 200, 400, 800, 1600, 3200, 6400, 12800, 25600 (with boost)",1
iso_sensitivity_min,iso_sensitivity_min,www.ilgs.net//23//iso sensitivity,www.mypriceindia.com//197//iso rating,"100, 200, 400, 800, 1600, 3200, 6400, 12800",200 - 25600,1
iso_sensitivity_min,iso_sensitivity_min,www.priceme.co.nz//1925//light sensitivity,www.shopmania.in//1617//light sensitivity iso,"200 - 6,400 iso",auto / 25 / 50 / 80 / 100 / 200 / 400 / 640 / 800 / 1200 / 1600 / 3200,1
iso_sensitivity_min,iso_sensitivity_min,www.eglobalcentral.co.uk//144//iso sensitivity,www.wexphotographic.com//152//iso min,"iso 100-12800, expandable to lo-1 (iso 50), hi-1(iso 25600) / hi2 (iso 51200)/ hi-3 (iso 102400)/ hi-4 (iso 204800)",100,1
iso_sensitivity_min,iso_sensitivity_min,www.wexphotographic.com//161//iso min,www.wexphotographic.com//192//iso min,125,100,1
iso_sensitivity_min,iso_sensitivity_min,www.priceme.co.nz//1885//light sensitivity,www.priceme.co.nz//2202//light sensitivity,"100 - 3,200 iso","100 - 6,400 iso",1
